26/6,10:46:11,3.59 , 51.87 , 3.59 , 185.01 , 5.15
26/6,10:46:16,3.59 , 51.87 , 3.59 , 185.12 , 5.15
26/6,10:46:22,3.59 , 51.89 , 3.59 , 185.09 , 5.15
26/6,10:46:27,3.59 , 51.88 , 3.59 , 185.14 , 5.15
26/6,10:46:33,3.59 , 51.88 , 3.59 , 185.02 , 5.15
26/6,10:46:38,3.59 , 51.87 , 3.59 , 185.11 , 5.15
26/6,10:46:44,3.59 , 51.88 , 3.59 , 185.12 , 5.15
26/6,10:46:49,3.59 , 51.87 , 3.59 , 185.03 , 5.15
26/6,10:46:54,3.59 , 51.89 , 3.59 , 185.03 , 5.15
26/6,10:47:0,3.59 , 51.87 , 3.59 , 185.09 , 5.15
26/6,10:47:5,3.59 , 51.87 , 3.59 , 185.06 , 5.15
26/6,10:47:11,3.59 , 51.88 , 3.59 , 185.11 , 5.15
26/6,10:47:16,3.59 , 51.88 , 3.59 , 184.98 , 5.15
26/6,10:47:22,3.59 , 51.88 , 3.59 , 185.06 , 5.15
26/6,10:47:27,3.59 , 51.87 , 3.59 , 185.08 , 5.15
26/6,10:47:32,3.59 , 51.85 , 3.59 , 185.00 , 5.15
26/6,10:47:38,3.59 , 51.87 , 3.59 , 185.05 , 5.15
26/6,10:47:43,3.59 , 51.87 , 3.59 , 185.05 , 5.15
26/6,10:47:49,3.59 , 51.87 , 3.59 , 185.07 , 5.15
26/6,10:47:54,3.59 , 51.88 , 3.59 , 185.03 , 5.15
26/6,10:48:0,3.59 , 51.91 , 3.59 , 185.11 , 5.15
26/6,10:48:5,3.59 , 51.87 , 3.59 , 184.96 , 5.15
26/6,10:48:10,3.59 , 51.86 , 3.59 , 185.04 , 5.15
26/6,10:48:16,3.59 , 51.88 , 3.59 , 185.02 , 5.15
26/6,10:48:21,3.59 , 51.88 , 3.59 , 185.05 , 5.15
26/6,10:48:27,3.59 , 51.87 , 3.59 , 185.14 , 5.15
26/6,10:48:32,3.59 , 51.87 , 3.59 , 185.11 , 5.15
26/6,10:48:38,3.59 , 51.86 , 3.59 , 185.07 , 5.15
26/6,10:48:43,3.59 , 51.87 , 3.59 , 185.02 , 5.15
26/6,10:48:49,3.59 , 51.86 , 3.59 , 184.94 , 5.15
26/6,10:48:54,3.59 , 51.85 , 3.59 , 184.99 , 5.15
26/6,10:48:59,3.59 , 51.86 , 3.59 , 184.93 , 5.15
26/6,10:49:5,3.59 , 51.87 , 3.59 , 184.99 , 5.15
26/6,10:49:10,3.59 , 51.87 , 3.59 , 185.02 , 5.15
26/6,10:49:16,3.59 , 51.83 , 3.59 , 185.00 , 5.15
26/6,10:49:21,3.59 , 51.82 , 3.59 , 184.92 , 5.15
26/6,10:49:27,3.59 , 51.82 , 3.59 , 184.88 , 5.15
26/6,10:49:32,3.59 , 51.87 , 3.59 , 184.98 , 5.15
26/6,10:49:37,3.59 , 51.85 , 3.59 , 184.95 , 5.15
26/6,10:49:43,3.59 , 51.82 , 3.59 , 184.99 , 5.15
26/6,10:49:48,3.59 , 51.84 , 3.59 , 184.98 , 5.15
26/6,10:49:54,3.59 , 51.88 , 3.59 , 185.05 , 5.15
26/6,10:49:59,3.59 , 51.87 , 3.59 , 185.03 , 5.15
26/6,10:50:5,3.59 , 51.88 , 3.59 , 184.98 , 5.15
26/6,10:50:10,3.59 , 51.87 , 3.59 , 185.02 , 5.15
26/6,10:50:15,3.59 , 51.85 , 3.59 , 185.02 , 5.15
26/6,10:50:21,3.58 , 51.85 , 3.59 , 184.93 , 5.15
26/6,10:50:26,3.58 , 51.83 , 3.59 , 184.94 , 5.15
26/6,10:50:32,3.58 , 51.84 , 3.59 , 184.97 , 5.15
26/6,10:50:37,3.59 , 51.84 , 3.59 , 185.05 , 5.15
26/6,10:50:43,3.58 , 51.86 , 3.59 , 184.97 , 5.15
26/6,10:50:48,3.58 , 51.87 , 3.59 , 184.94 , 5.15
26/6,10:50:53,3.58 , 51.85 , 3.59 , 184.99 , 5.15
26/6,10:50:59,3.58 , 51.85 , 3.59 , 184.92 , 5.15
26/6,10:51:4,3.58 , 51.86 , 3.59 , 184.92 , 5.15
26/6,10:51:10,3.58 , 51.84 , 3.59 , 184.91 , 5.15
26/6,10:51:15,3.58 , 51.82 , 3.59 , 184.83 , 5.15
26/6,10:51:21,3.58 , 51.83 , 3.59 , 184.85 , 5.15
26/6,10:51:26,3.58 , 51.84 , 3.59 , 184.89 , 5.15
26/6,10:51:31,3.58 , 51.83 , 3.59 , 184.90 , 5.15
26/6,10:51:37,3.58 , 51.83 , 3.59 , 184.88 , 5.15
26/6,10:51:42,3.58 , 51.84 , 3.59 , 184.87 , 5.15
26/6,10:51:48,3.58 , 51.81 , 3.59 , 184.77 , 5.15
26/6,10:51:53,3.58 , 51.84 , 3.59 , 184.90 , 5.15
26/6,10:51:59,3.58 , 51.81 , 3.59 , 184.83 , 5.15
26/6,10:52:4,3.58 , 51.82 , 3.59 , 184.82 , 5.15
26/6,10:52:10,3.58 , 51.82 , 3.59 , 184.93 , 5.15
26/6,10:52:15,3.58 , 51.83 , 3.59 , 184.77 , 5.15
26/6,10:52:20,3.58 , 51.85 , 3.59 , 184.86 , 5.15
26/6,10:52:26,3.58 , 51.83 , 3.59 , 184.83 , 5.15
26/6,10:52:31,3.58 , 51.81 , 3.59 , 184.83 , 5.15
26/6,10:52:37,3.58 , 51.84 , 3.59 , 184.81 , 5.15
26/6,10:52:42,3.58 , 51.82 , 3.59 , 184.90 , 5.14
26/6,10:52:48,3.58 , 51.83 , 3.59 , 184.84 , 5.15
26/6,10:52:53,3.58 , 51.81 , 3.59 , 184.88 , 5.15
26/6,10:52:58,3.58 , 51.84 , 3.59 , 184.83 , 5.15
26/6,10:53:4,3.58 , 51.83 , 3.59 , 184.83 , 5.14
26/6,10:53:9,3.58 , 51.82 , 3.59 , 184.90 , 5.15
26/6,10:53:15,3.58 , 51.81 , 3.59 , 184.77 , 5.15
26/6,10:53:20,3.58 , 51.84 , 3.59 , 184.84 , 5.15
26/6,10:53:26,3.58 , 51.85 , 3.59 , 184.89 , 5.15
26/6,10:53:31,3.58 , 51.82 , 3.59 , 184.85 , 5.15
26/6,10:53:36,3.58 , 51.83 , 3.59 , 184.85 , 5.15
26/6,10:53:42,3.58 , 51.81 , 3.59 , 184.77 , 5.15
26/6,10:53:47,3.58 , 51.80 , 3.59 , 184.85 , 5.15
26/6,10:53:53,3.58 , 51.81 , 3.59 , 184.81 , 5.15
26/6,10:53:58,3.58 , 51.84 , 3.59 , 184.97 , 5.15
26/6,10:54:4,3.58 , 51.79 , 3.59 , 184.73 , 5.15
26/6,10:54:9,3.58 , 51.82 , 3.59 , 184.71 , 5.14
26/6,10:54:14,3.58 , 51.85 , 3.59 , 184.90 , 5.15
26/6,10:54:20,3.58 , 51.81 , 3.59 , 184.81 , 5.15
26/6,10:54:25,3.58 , 51.83 , 3.59 , 184.74 , 5.15
26/6,10:54:31,3.58 , 51.83 , 3.59 , 184.94 , 5.15
26/6,10:54:36,3.58 , 51.80 , 3.59 , 184.73 , 5.15
26/6,10:54:42,3.58 , 51.84 , 3.59 , 184.80 , 5.15
26/6,10:54:47,3.58 , 51.81 , 3.59 , 184.83 , 5.15
26/6,10:54:52,3.58 , 51.80 , 3.59 , 184.69 , 5.15
26/6,10:54:58,3.58 , 51.80 , 3.59 , 184.77 , 5.15
26/6,10:55:3,3.58 , 51.81 , 3.59 , 184.68 , 5.14
26/6,10:55:9,3.58 , 51.82 , 3.59 , 184.72 , 5.14
26/6,10:55:14,3.58 , 51.80 , 3.59 , 184.77 , 5.14
26/6,10:55:20,3.58 , 51.78 , 3.59 , 184.76 , 5.14
26/6,10:55:25,3.58 , 51.81 , 3.59 , 184.73 , 5.14
26/6,10:55:30,3.58 , 51.82 , 3.59 , 184.72 , 5.14
26/6,10:55:36,3.58 , 51.80 , 3.59 , 184.75 , 5.14
26/6,10:55:41,3.58 , 51.78 , 3.59 , 184.77 , 5.14
26/6,10:55:47,3.58 , 51.83 , 3.59 , 184.72 , 5.14
26/6,10:55:52,3.58 , 51.79 , 3.59 , 184.72 , 5.14
26/6,10:55:58,3.58 , 51.78 , 3.59 , 184.78 , 5.14
26/6,10:56:3,3.58 , 51.78 , 3.59 , 184.76 , 5.14
26/6,10:56:9,3.58 , 51.83 , 3.59 , 184.70 , 5.14
26/6,10:56:14,3.58 , 51.79 , 3.59 , 184.78 , 5.14
26/6,10:56:19,3.58 , 51.78 , 3.59 , 184.63 , 5.14
26/6,10:56:25,3.58 , 51.78 , 3.59 , 184.75 , 5.14
26/6,10:56:30,3.58 , 51.79 , 3.59 , 184.80 , 5.14
26/6,10:56:36,3.58 , 51.79 , 3.59 , 184.67 , 5.14
26/6,10:56:41,3.58 , 51.79 , 3.59 , 184.70 , 5.14
26/6,10:56:47,3.58 , 51.80 , 3.59 , 184.68 , 5.14
26/6,10:56:52,3.58 , 51.81 , 3.59 , 184.78 , 5.14
26/6,10:56:57,3.58 , 51.76 , 3.59 , 184.64 , 5.14
26/6,10:57:3,3.58 , 51.79 , 3.59 , 184.67 , 5.14
26/6,10:57:8,3.58 , 51.79 , 3.59 , 184.72 , 5.14
26/6,10:57:14,3.58 , 51.77 , 3.59 , 184.73 , 5.14
26/6,10:57:19,3.58 , 51.75 , 3.59 , 184.58 , 5.14
26/6,10:57:25,3.58 , 51.80 , 3.59 , 184.71 , 5.14
26/6,10:57:30,3.58 , 51.79 , 3.59 , 184.65 , 5.14
26/6,10:57:35,3.58 , 51.78 , 3.59 , 184.66 , 5.14
26/6,10:57:41,3.58 , 51.77 , 3.59 , 184.64 , 5.14
26/6,10:57:46,3.58 , 51.76 , 3.59 , 184.62 , 5.14
26/6,10:57:52,3.58 , 51.80 , 3.59 , 184.69 , 5.14
26/6,10:57:57,3.58 , 51.75 , 3.59 , 184.66 , 5.14
26/6,10:58:3,3.58 , 51.72 , 3.59 , 184.55 , 5.14
26/6,10:58:8,3.58 , 51.76 , 3.59 , 184.58 , 5.14
26/6,10:58:14,3.58 , 51.78 , 3.59 , 184.51 , 5.14
26/6,10:58:19,3.58 , 51.73 , 3.59 , 184.56 , 5.14
26/6,10:58:24,3.58 , 51.77 , 3.59 , 184.61 , 5.14
26/6,10:58:30,3.58 , 51.76 , 3.59 , 184.63 , 5.14
26/6,10:58:35,3.58 , 51.75 , 3.59 , 184.62 , 5.14
26/6,10:58:41,3.58 , 51.79 , 3.59 , 184.58 , 5.14
26/6,10:58:46,3.58 , 51.76 , 3.59 , 184.49 , 5.14
26/6,10:58:52,3.58 , 51.79 , 3.59 , 184.53 , 5.14
26/6,10:58:57,3.58 , 51.75 , 3.59 , 184.61 , 5.14
26/6,10:59:3,3.58 , 51.76 , 3.59 , 184.70 , 5.14
26/6,10:59:8,3.58 , 51.79 , 3.59 , 184.61 , 5.14
26/6,10:59:13,3.58 , 51.77 , 3.59 , 184.58 , 5.14
26/6,10:59:19,3.58 , 51.72 , 3.59 , 184.45 , 5.14
26/6,10:59:24,3.58 , 51.79 , 3.59 , 184.58 , 5.14
26/6,10:59:30,3.58 , 51.72 , 3.59 , 184.47 , 5.14
26/6,10:59:35,3.58 , 51.78 , 3.59 , 184.59 , 5.14
26/6,10:59:41,3.58 , 51.76 , 3.59 , 184.64 , 5.14
26/6,10:59:46,3.58 , 51.77 , 3.59 , 184.64 , 5.14
26/6,10:59:51,3.58 , 51.77 , 3.59 , 184.54 , 5.14
26/6,10:59:57,3.58 , 51.78 , 3.59 , 184.75 , 5.14
26/6,11:0:2,3.58 , 51.77 , 3.59 , 184.65 , 5.14
26/6,11:0:8,3.58 , 51.78 , 3.59 , 184.55 , 5.14
26/6,11:0:13,3.58 , 51.75 , 3.59 , 184.59 , 5.14
26/6,11:0:19,3.58 , 51.78 , 3.59 , 184.77 , 5.14
26/6,11:0:24,3.58 , 51.77 , 3.59 , 184.57 , 5.14
26/6,11:0:29,3.58 , 51.77 , 3.59 , 184.49 , 5.14
26/6,11:0:35,3.58 , 51.78 , 3.59 , 184.57 , 5.14
26/6,11:0:40,3.58 , 51.74 , 3.59 , 184.42 , 5.14
26/6,11:0:46,3.58 , 51.76 , 3.59 , 184.42 , 5.14
26/6,11:0:51,3.58 , 51.76 , 3.59 , 184.47 , 5.14
26/6,11:0:57,3.58 , 51.75 , 3.59 , 184.48 , 5.14
26/6,11:1:2,3.58 , 51.73 , 3.59 , 184.46 , 5.14
26/6,11:1:8,3.58 , 51.74 , 3.59 , 184.50 , 5.14
26/6,11:1:13,3.58 , 51.75 , 3.59 , 184.44 , 5.14
26/6,11:1:18,3.58 , 51.73 , 3.59 , 184.47 , 5.14
26/6,11:1:24,3.58 , 51.74 , 3.59 , 184.41 , 5.14
26/6,11:1:29,3.58 , 51.75 , 3.59 , 184.36 , 5.14
26/6,11:1:35,3.58 , 51.76 , 3.59 , 184.43 , 5.14
26/6,11:1:40,3.58 , 51.72 , 3.59 , 184.39 , 5.14
26/6,11:1:46,3.58 , 51.75 , 3.59 , 184.37 , 5.14
26/6,11:1:51,3.58 , 51.73 , 3.59 , 184.46 , 5.14
26/6,11:1:56,3.58 , 51.76 , 3.59 , 184.55 , 5.14
26/6,11:2:2,3.58 , 51.75 , 3.59 , 184.33 , 5.14
26/6,11:2:7,3.58 , 51.77 , 3.59 , 184.33 , 5.14
26/6,11:2:13,3.58 , 51.70 , 3.59 , 184.33 , 5.14
26/6,11:2:18,3.58 , 51.73 , 3.59 , 184.43 , 5.14
26/6,11:2:24,3.58 , 51.76 , 3.59 , 184.36 , 5.14
26/6,11:2:29,3.58 , 51.77 , 3.59 , 184.48 , 5.14
26/6,11:2:34,3.58 , 51.75 , 3.59 , 184.37 , 5.14
26/6,11:2:40,3.58 , 51.74 , 3.58 , 184.39 , 5.14
26/6,11:2:45,3.58 , 51.71 , 3.59 , 184.31 , 5.14
26/6,11:2:51,3.58 , 51.72 , 3.59 , 184.34 , 5.14
26/6,11:2:56,3.58 , 51.70 , 3.58 , 184.36 , 5.14
26/6,11:3:2,3.58 , 51.71 , 3.58 , 184.26 , 5.14
26/6,11:3:7,3.58 , 51.73 , 3.58 , 184.34 , 5.14
26/6,11:3:13,3.58 , 51.74 , 3.58 , 184.32 , 5.14
26/6,11:3:18,3.58 , 51.73 , 3.58 , 184.36 , 5.14
26/6,11:3:23,3.58 , 51.74 , 3.59 , 184.30 , 5.14
26/6,11:3:29,3.58 , 51.73 , 3.58 , 184.18 , 5.14
26/6,11:3:34,3.58 , 51.73 , 3.58 , 184.30 , 5.14
26/6,11:3:40,3.58 , 51.76 , 3.59 , 184.48 , 5.14
26/6,11:3:45,3.58 , 51.72 , 3.59 , 184.32 , 5.14
26/6,11:3:51,3.58 , 51.74 , 3.59 , 184.47 , 5.14
26/6,11:3:56,3.58 , 51.74 , 3.59 , 184.43 , 5.14
26/6,11:4:1,3.58 , 51.72 , 3.59 , 184.43 , 5.14
26/6,11:4:7,3.58 , 51.73 , 3.59 , 184.39 , 5.14
26/6,11:4:12,3.58 , 51.75 , 3.59 , 184.40 , 5.14
26/6,11:4:18,3.58 , 51.75 , 3.59 , 184.43 , 5.14
26/6,11:4:23,3.58 , 51.73 , 3.59 , 184.39 , 5.14
26/6,11:4:29,3.58 , 51.74 , 3.59 , 184.35 , 5.14
26/6,11:4:34,3.58 , 51.73 , 3.59 , 184.38 , 5.14
26/6,11:4:40,3.58 , 51.75 , 3.59 , 184.41 , 5.14
26/6,11:4:45,3.58 , 51.74 , 3.59 , 184.43 , 5.14
26/6,11:4:50,3.58 , 51.72 , 3.59 , 184.33 , 5.14
26/6,11:4:56,3.58 , 51.70 , 3.58 , 184.24 , 5.14
26/6,11:5:1,3.58 , 51.74 , 3.59 , 184.44 , 5.13
26/6,11:5:7,3.58 , 51.72 , 3.59 , 184.22 , 5.14
26/6,11:5:12,3.58 , 51.70 , 3.59 , 184.17 , 5.14
26/6,11:5:18,3.58 , 51.70 , 3.59 , 184.26 , 5.14
26/6,11:5:23,3.58 , 51.72 , 3.59 , 184.33 , 5.14
26/6,11:5:28,3.58 , 51.74 , 3.58 , 184.44 , 5.14
26/6,11:5:34,3.58 , 51.74 , 3.59 , 184.42 , 5.14
26/6,11:5:40,3.58 , 51.74 , 3.58 , 184.35 , 5.13
26/6,11:5:45,3.58 , 51.73 , 3.59 , 184.34 , 5.14
26/6,11:5:50,3.58 , 51.71 , 3.58 , 184.20 , 5.14
26/6,11:5:56,3.58 , 51.69 , 3.58 , 184.21 , 5.14
26/6,11:6:1,3.58 , 51.71 , 3.58 , 184.28 , 5.14
26/6,11:6:7,3.58 , 51.75 , 3.58 , 184.31 , 5.14
26/6,11:6:12,3.58 , 51.72 , 3.58 , 184.26 , 5.14
26/6,11:6:18,3.58 , 51.69 , 3.58 , 184.21 , 5.14
26/6,11:6:23,3.58 , 51.71 , 3.58 , 184.26 , 5.14
26/6,11:6:29,3.58 , 51.74 , 3.58 , 184.31 , 5.14
26/6,11:6:34,3.58 , 51.74 , 3.58 , 184.32 , 5.14
26/6,11:6:39,3.58 , 51.72 , 3.58 , 184.40 , 5.14
26/6,11:6:45,3.58 , 51.68 , 3.58 , 184.27 , 5.14
26/6,11:6:50,3.58 , 51.73 , 3.58 , 184.37 , 5.14
26/6,11:6:56,3.58 , 51.74 , 3.58 , 184.28 , 5.14
26/6,11:7:1,3.58 , 51.71 , 3.58 , 184.24 , 5.14
26/6,11:7:7,3.58 , 51.73 , 3.58 , 184.36 , 5.14
26/6,11:7:12,3.58 , 51.72 , 3.58 , 184.28 , 5.13
26/6,11:7:17,3.58 , 51.71 , 3.58 , 184.07 , 5.14
26/6,11:7:23,3.58 , 51.68 , 3.58 , 184.13 , 5.14
26/6,11:7:28,3.58 , 51.70 , 3.58 , 184.23 , 5.14
26/6,11:7:34,3.58 , 51.68 , 3.58 , 184.06 , 5.14
26/6,11:7:39,3.58 , 51.68 , 3.58 , 184.11 , 5.14
26/6,11:7:45,3.58 , 51.70 , 3.58 , 184.22 , 5.14
26/6,11:7:50,3.58 , 51.71 , 3.58 , 184.19 , 5.14
26/6,11:7:55,3.58 , 51.72 , 3.58 , 184.11 , 5.14
26/6,11:8:1,3.58 , 51.71 , 3.58 , 184.15 , 5.14
26/6,11:8:6,3.58 , 51.70 , 3.58 , 184.23 , 5.13
26/6,11:8:12,3.58 , 51.73 , 3.58 , 184.21 , 5.14
26/6,11:8:17,3.58 , 51.72 , 3.58 , 184.16 , 5.14
26/6,11:8:23,3.58 , 51.75 , 3.58 , 184.19 , 5.14
26/6,11:8:28,3.58 , 51.72 , 3.58 , 184.17 , 5.14
26/6,11:8:34,3.58 , 51.72 , 3.58 , 184.10 , 5.13
26/6,11:8:39,3.58 , 51.73 , 3.58 , 184.19 , 5.13
26/6,11:8:44,3.58 , 51.73 , 3.58 , 184.13 , 5.14
26/6,11:8:50,3.58 , 51.72 , 3.58 , 184.21 , 5.13
26/6,11:8:55,3.58 , 51.70 , 3.58 , 184.09 , 5.14
26/6,11:9:1,3.58 , 51.70 , 3.58 , 184.09 , 5.14
26/6,11:9:6,3.58 , 51.69 , 3.58 , 184.10 , 5.14
26/6,11:9:12,3.58 , 51.69 , 3.58 , 184.15 , 5.14
26/6,11:9:17,3.58 , 51.74 , 3.58 , 184.23 , 5.14
26/6,11:9:22,3.58 , 51.73 , 3.58 , 184.31 , 5.13
26/6,11:9:28,3.58 , 51.72 , 3.58 , 184.20 , 5.13
26/6,11:9:33,3.58 , 51.72 , 3.58 , 184.19 , 5.13
26/6,11:9:39,3.58 , 51.72 , 3.58 , 184.13 , 5.13
26/6,11:9:44,3.58 , 51.70 , 3.58 , 184.18 , 5.13
26/6,11:9:50,3.58 , 51.73 , 3.58 , 184.24 , 5.13
26/6,11:9:55,3.58 , 51.73 , 3.58 , 184.24 , 5.14
26/6,11:10:1,3.58 , 51.72 , 3.58 , 184.16 , 5.14
26/6,11:10:6,3.58 , 51.71 , 3.58 , 184.04 , 5.14
26/6,11:10:12,3.58 , 51.73 , 3.58 , 184.11 , 5.14
26/6,11:10:17,3.58 , 51.70 , 3.58 , 184.07 , 5.14
26/6,11:10:23,3.58 , 51.71 , 3.58 , 184.10 , 5.14
26/6,11:10:29,3.58 , 51.72 , 3.58 , 184.12 , 5.14
26/6,11:10:34,3.58 , 51.72 , 3.58 , 184.09 , 5.13
26/6,11:10:40,3.58 , 51.71 , 3.58 , 184.21 , 5.14
26/6,11:10:46,3.58 , 51.71 , 3.58 , 184.17 , 5.14
26/6,11:10:51,3.58 , 51.73 , 3.58 , 184.12 , 5.14
26/6,11:10:57,3.58 , 51.70 , 3.58 , 184.16 , 5.14
26/6,11:11:3,3.58 , 51.72 , 3.58 , 184.13 , 5.14
26/6,11:11:8,3.58 , 51.67 , 3.58 , 183.99 , 5.13
26/6,11:11:14,3.58 , 51.72 , 3.58 , 184.15 , 5.14
26/6,11:11:19,3.58 , 51.73 , 3.58 , 184.13 , 5.14
26/6,11:11:25,3.58 , 51.71 , 3.58 , 184.13 , 5.14
26/6,11:11:30,3.58 , 51.66 , 3.58 , 183.96 , 5.13
26/6,11:11:36,3.58 , 51.73 , 3.58 , 184.20 , 5.14
26/6,11:11:41,3.58 , 51.70 , 3.58 , 184.08 , 5.13
26/6,11:11:47,3.58 , 51.72 , 3.58 , 184.21 , 5.14
26/6,11:11:52,3.58 , 51.68 , 3.58 , 184.00 , 5.13
26/6,11:11:57,3.58 , 51.68 , 3.58 , 183.89 , 5.13
26/6,11:12:3,3.58 , 51.71 , 3.58 , 184.08 , 5.13
26/6,11:12:8,3.58 , 51.69 , 3.58 , 184.02 , 5.13
26/6,11:12:14,3.58 , 51.66 , 3.58 , 184.06 , 5.14
26/6,11:12:19,3.58 , 51.71 , 3.58 , 184.00 , 5.14
26/6,11:12:25,3.58 , 51.72 , 3.58 , 184.02 , 5.13
26/6,11:12:30,3.58 , 51.71 , 3.58 , 184.13 , 5.14
26/6,11:12:35,3.58 , 51.69 , 3.58 , 184.05 , 5.13
26/6,11:12:41,3.58 , 51.70 , 3.58 , 184.03 , 5.13
26/6,11:12:46,3.58 , 51.67 , 3.58 , 183.98 , 5.13
26/6,11:12:52,3.58 , 51.66 , 3.58 , 183.94 , 5.13
26/6,11:12:57,3.58 , 51.64 , 3.58 , 184.05 , 5.13
26/6,11:13:3,3.58 , 51.69 , 3.58 , 184.02 , 5.13
26/6,11:13:8,3.58 , 51.69 , 3.58 , 184.03 , 5.14
26/6,11:13:14,3.58 , 51.69 , 3.58 , 184.04 , 5.13
26/6,11:13:19,3.58 , 51.68 , 3.58 , 183.87 , 5.13
26/6,11:13:24,3.58 , 51.68 , 3.58 , 183.98 , 5.13
26/6,11:13:30,3.58 , 51.67 , 3.58 , 183.93 , 5.13
26/6,11:13:35,3.58 , 51.64 , 3.58 , 183.89 , 5.13
26/6,11:13:41,3.58 , 51.67 , 3.58 , 183.86 , 5.13
26/6,11:13:46,3.58 , 51.66 , 3.58 , 183.88 , 5.13
26/6,11:13:52,3.58 , 51.66 , 3.58 , 183.86 , 5.13
26/6,11:13:57,3.58 , 51.64 , 3.58 , 183.88 , 5.13
26/6,11:14:2,3.58 , 51.62 , 3.58 , 183.82 , 5.13
26/6,11:14:8,3.58 , 51.66 , 3.58 , 183.77 , 5.13
26/6,11:14:13,3.58 , 51.63 , 3.58 , 183.81 , 5.13
26/6,11:14:19,3.58 , 51.63 , 3.58 , 183.74 , 5.13
26/6,11:14:24,3.58 , 51.67 , 3.58 , 183.79 , 5.13
26/6,11:14:30,3.58 , 51.62 , 3.58 , 183.81 , 5.13
26/6,11:14:35,3.58 , 51.67 , 3.58 , 183.72 , 5.13
26/6,11:14:40,3.58 , 51.66 , 3.58 , 183.93 , 5.13
26/6,11:14:46,3.58 , 51.62 , 3.58 , 183.67 , 5.13
26/6,11:14:51,3.58 , 51.64 , 3.58 , 183.82 , 5.13
26/6,11:14:57,3.58 , 51.64 , 3.58 , 183.77 , 5.13
26/6,11:15:2,3.58 , 51.60 , 3.58 , 183.65 , 5.13
26/6,11:15:8,3.58 , 51.65 , 3.58 , 183.80 , 5.13
26/6,11:15:13,3.58 , 51.62 , 3.58 , 183.65 , 5.13
26/6,11:15:19,3.58 , 51.64 , 3.58 , 183.88 , 5.13
26/6,11:15:24,3.58 , 51.68 , 3.58 , 183.71 , 5.13
26/6,11:15:29,3.58 , 51.68 , 3.58 , 183.78 , 5.13
26/6,11:15:35,3.58 , 51.60 , 3.58 , 183.68 , 5.13
26/6,11:15:40,3.58 , 51.65 , 3.58 , 183.91 , 5.13
26/6,11:15:46,3.58 , 51.68 , 3.58 , 183.84 , 5.13
26/6,11:15:51,3.58 , 51.61 , 3.58 , 183.76 , 5.13
26/6,11:15:57,3.58 , 51.66 , 3.58 , 183.71 , 5.13
26/6,11:16:2,3.58 , 51.63 , 3.58 , 183.81 , 5.13
26/6,11:16:7,3.58 , 51.64 , 3.58 , 183.72 , 5.13
26/6,11:16:13,3.57 , 51.61 , 3.58 , 183.68 , 5.13
26/6,11:16:18,3.57 , 51.64 , 3.58 , 183.78 , 5.13
26/6,11:16:24,3.57 , 51.60 , 3.58 , 183.58 , 5.13
26/6,11:16:29,3.57 , 51.63 , 3.58 , 183.81 , 5.13
26/6,11:16:35,3.57 , 51.61 , 3.58 , 183.73 , 5.13
26/6,11:16:40,3.57 , 51.65 , 3.58 , 183.66 , 5.13
26/6,11:16:45,3.57 , 51.66 , 3.58 , 183.66 , 5.13
26/6,11:16:51,3.57 , 51.60 , 3.58 , 183.60 , 5.13
26/6,11:16:56,3.57 , 51.63 , 3.58 , 183.74 , 5.12
26/6,11:17:2,3.57 , 51.66 , 3.58 , 183.67 , 5.13
26/6,11:17:7,3.57 , 51.61 , 3.58 , 183.83 , 5.13
26/6,11:17:13,3.57 , 51.63 , 3.58 , 183.76 , 5.13
26/6,11:17:18,3.57 , 51.63 , 3.58 , 183.68 , 5.13
26/6,11:17:23,3.57 , 51.59 , 3.58 , 183.63 , 5.13
26/6,11:17:29,3.57 , 51.61 , 3.58 , 183.64 , 5.13
26/6,11:17:34,3.57 , 51.60 , 3.58 , 183.60 , 5.13
26/6,11:17:40,3.57 , 51.64 , 3.58 , 183.59 , 5.13
26/6,11:17:45,3.57 , 51.60 , 3.58 , 183.61 , 5.13
26/6,11:17:51,3.57 , 51.60 , 3.58 , 183.60 , 5.13
26/6,11:17:56,3.57 , 51.64 , 3.58 , 183.58 , 5.13
26/6,11:18:1,3.57 , 51.62 , 3.58 , 183.67 , 5.13
26/6,11:18:7,3.57 , 51.62 , 3.58 , 183.59 , 5.13
26/6,11:18:12,3.57 , 51.63 , 3.58 , 183.50 , 5.13
26/6,11:18:18,3.57 , 51.58 , 3.58 , 183.44 , 5.13
26/6,11:18:23,3.57 , 51.59 , 3.58 , 183.57 , 5.12
26/6,11:18:29,3.57 , 51.61 , 3.58 , 183.63 , 5.12
26/6,11:18:34,3.57 , 51.63 , 3.58 , 183.52 , 5.13
26/6,11:18:39,3.57 , 51.62 , 3.58 , 183.47 , 5.13
26/6,11:18:45,3.57 , 51.59 , 3.58 , 183.52 , 5.13
26/6,11:18:50,3.57 , 51.56 , 3.58 , 183.42 , 5.12
26/6,11:18:56,3.57 , 51.57 , 3.58 , 183.45 , 5.12
26/6,11:19:1,3.57 , 51.59 , 3.58 , 183.54 , 5.12
26/6,11:19:7,3.57 , 51.61 , 3.58 , 183.60 , 5.12
26/6,11:19:12,3.57 , 51.61 , 3.58 , 183.48 , 5.12
26/6,11:19:17,3.57 , 51.62 , 3.58 , 183.53 , 5.13
26/6,11:19:23,3.57 , 51.60 , 3.58 , 183.56 , 5.13
26/6,11:19:28,3.57 , 51.60 , 3.58 , 183.61 , 5.12
